TEMPO,TIPO,ANO
12.12,SIHOSP,2013
14.26,SISTEMA,2013
3.49,SISTEMA,2013
5.27,ERRO,2013
3.35,BENNER,2013
3.25,IMPRESSORA,2013
10.93,SISTEMA,2013
7.32,COMPUTADOR,2013
8.03,IMPRESSORA,2013
6.19,LASER,2013
5.14,SISTEMA,2013
8.05,IMPRESSORA,2013
1.02,IMPRESSORA,2013
7.98,IMPRESSORA,2013
5.92,IMPRESSORA,2013
1.67,ERRO,2013
2.91,ERRO,2013
2.66,ERRO,2013
29.97,SISTEMA,2013
2.94,COMPUTADOR,2013
1,ERRO,2013
30.69,BENNER,2013
2.86,SISTEMA,2013
4.99,ERRO,2013
2.85,ERRO,2013
50.27,SIHOSP,2013
7.73,SIHOSP,2013
24.6,SIHOSP,2013
2.08,SIHOSP,2013
3.12,MOUSE,2013
1.27,SIHOSP,2013
2.95,IMPRESSORA,2013
3.21,SISTEMA,2013
8.09,IMPRESSORA,2013
5.06,BENNER,2013
1.34,SIHOSP,2013
1.12,SISTEMA,2013
8.05,SISTEMA,2013
35.02,SISTEMA,2013
3.74,SIHOSP,2013
8.98,SISTEMA,2013
23.78,SIHOSP,2013
20.74,SISTEMA,2013
1.87,COMPUTADOR,2013
19.84,COMPUTADOR,2013
8.17,IMPRESSORA,2013
5.23,NAO LIGA,2013
11.67,SISTEMA,2013
5.73,IMPRESSORA,2013
3.02,SISTEMA,2013
2.86,SISTEMA,2013
6.89,SIHOSP,2013
6.76,SIHOSP,2013
18.71,COMPUTADOR,2013
1.9,BENNER,2013
1.89,SIHOSP,2013
14.01,SISTEMA,2013
1.2,BENNER,2013
1.11,NAO LIGA,2013
6.95,ERRO,2013
13,SIHOSP,2013
5.09,ERRO,2013
11.75,SISTEMA,2013
1.73,NAO LIGA,2013
1.31,BENNER,2013
1.34,ERRO,2013
30.02,IMPRESSORA,2013
8.13,SISTEMA,2013
2.74,SIHOSP,2013
3.93,ERRO,2013
3.77,ERRO,2013
10.66,SIHOSP,2013
3.22,ERRO,2013
3.19,TECLADO,2013
5.08,ERRO,2013
2.94,BENNER,2013
2.03,ERRO,2013
1.14,SISTEMA,2013
1.03,COMPUTADOR,2013
2.12,SIHOSP,2013
8.06,SIHOSP,2013
5.78,IMPRESSORA,2013
5.92,IMPRESSORA,2013
5.77,IMPRESSORA,2013
1.04,SISTEMA,2013
1.01,IMPRESSORA,2013
1.76,SIHOSP,2013
6.02,SIHOSP,2013
4.81,SIHOSP,2013
4.87,IMPRESSORA,2013
2.06,SIHOSP,2013
10.2,IMPRESSORA,2013
26.08,ERRO,2013
9.14,ERRO,2013
4.75,ERRO,2013
1.84,COMPUTADOR,2013
4.72,ERRO,2013
4.78,ERRO,2013
2,ERRO,2013
5.81,SIHOSP,2013
11.22,LASER,2013
4.86,SISTEMA,2013
4.9,SISTEMA,2013
3.67,ERRO,2013
3.96,ERRO,2013
83.15,SIHOSP,2013
25.88,SIHOSP,2013
81.09,SIHOSP,2013
4.18,IMPRESSORA,2013
2.87,BENNER,2013
2.69,MOUSE,2013
4.81,NAO LIGA,2013
12.84,SISTEMA,2013
1.99,SIHOSP,2013
1.9,ERRO,2013
19.53,SISTEMA,2013
6.75,NAO LIGA,2013
1.13,SISTEMA,2013
1.87,BENNER,2013
8.01,IMPRESSORA,2013
6.14,ERRO,2013
4.97,IMPRESSORA,2013
2.89,SISTEMA,2013
5.99,COMPUTADOR,2013
1.91,MOUSE,2013
4.07,ERRO,2013
2.01,ERRO,2013
3.77,COMPUTADOR,2013
3,COMPUTADOR,2013
5.69,SISTEMA,2013
13.06,SISTEMA,2013
1.15,ERRO,2013
1.21,ERRO,2013
1.13,SISTEMA,2013
5.87,SISTEMA,2013
1.01,SIHOSP,2013
13.7,SISTEMA,2013
13.69,SIHOSP,2013
29.88,SISTEMA,2013
1.7,SISTEMA,2013
31.28,SISTEMA,2013
13.96,SISTEMA,2013
1.11,BENNER,2013
18.96,COMPUTADOR,2013
13.82,ERRO,2013
2.68,ERRO,2013
13.89,SIHOSP,2013
9.75,SIHOSP,2013
7.22,ERRO,2013
2.06,ERRO,2013
5.9,IMPRESSORA,2013
8.3,SISTEMA,2013
3.14,ERRO,2013
32.09,IMPRESSORA,2013
6.92,IMPRESSORA,2013
4.97,SISTEMA,2013
5.13,SIHOSP,2013
7.94,ERRO,2013
3.73,BENNER,2013
4.08,SIHOSP,2013
4.92,BENNER,2013
6.22,NAO LIGA,2013
14.98,SISTEMA,2013
4.92,ERRO,2013
5.9,ERRO,2013
5.9,NAO LIGA,2013
8.97,SIHOSP,2013
8.79,SISTEMA,2013
16.21,IMPRESSORA,2013
3.38,COMPUTADOR,2013
6.92,ERRO,2013
59.71,COMPUTADOR,2013
4.67,ERRO,2013
13.24,LASER,2013
3.91,ERRO,2013
8.96,BENNER,2013
2.98,SISTEMA,2013
7.97,SISTEMA,2013
6.89,ERRO,2013
1.63,SISTEMA,2013
16.51,SISTEMA,2013
1.27,SISTEMA,2013
3.96,SISTEMA,2013
1.07,ERRO,2013
2.06,BENNER,2013
9.01,IMPRESSORA,2013
20.89,IMPRESSORA,2013
70.72,IMPRESSORA,2013
1.9,SISTEMA,2013
27.87,SISTEMA,2013
1.09,SIHOSP,2013
1.2,BENNER,2013
4.06,NAO LIGA,2013
5.05,SISTEMA,2013
4.95,IMPRESSORA,2013
4.92,ERRO,2013
4.93,SISTEMA,2013
2.67,SISTEMA,2013
18.88,IMPRESSORA,2013
10.62,TECLADO,2013
5,IMPRESSORA,2013
18.86,BENNER,2013
18.86,BENNER,2013
4.72,TECLADO,2013
7.18,SISTEMA,2013
2.06,ERRO,2013
14.25,IMPRESSORA,2013
1.02,COMPUTADOR,2013
2.85,SISTEMA,2013
2.69,ERRO,2013
4,BENNER,2013
2.05,COMPUTADOR,2013
4.22,SISTEMA,2013
2.76,IMPRESSORA,2013
11.24,IMPRESSORA,2013
5.8,NAO LIGA,2013
17.82,ERRO,2013
3.77,SIHOSP,2013
3.72,ERRO,2013
1.95,SISTEMA,2013
1.18,BENNER,2013
3.28,SIHOSP,2013
11.83,BENNER,2013
4.78,NAO LIGA,2013
3.26,IMPRESSORA,2013
3.5,SISTEMA,2013
6.25,IMPRESSORA,2013
2.84,ERRO,2013
6.13,SISTEMA,2013
6.03,SIHOSP,2013
20.92,COMPUTADOR,2013
1.6,ERRO,2013
5.7,IMPRESSORA,2013
1.18,IMPRESSORA,2013
6.05,SIHOSP,2013
7.86,ERRO,2013
4.11,NAO LIGA,2013
2.1,ERRO,2013
2.1,BENNER,2013
1.17,BENNER,2013
4.02,NAO LIGA,2013
2.93,BENNER,2013
3,SISTEMA,2013
2.85,SIHOSP,2013
4.7,SISTEMA,2013
2.75,ERRO,2013
5.79,SISTEMA,2013
2.74,BENNER,2013
12.71,IMPRESSORA,2013
1.03,IMPRESSORA,2013
11.64,SIHOSP,2013
4.7,IMPRESSORA,2013
34.71,ERRO,2013
9.76,IMPRESSORA,2013
1.9,TECLADO,2013
83.14,IMPRESSORA,2013
6.25,NAO LIGA,2013
3.95,SIHOSP,2013
1.31,LASER,2013
2.27,IMPRESSORA,2013
38.31,COMPUTADOR,2013
6.22,COMPUTADOR,2013
1.18,IMPRESSORA,2013
2.19,SISTEMA,2013
27.07,ERRO,2013
6.88,SISTEMA,2013
23.71,ERRO,2013
46.73,IMPRESSORA,2013
15.43,IMPRESSORA,2013
1.94,COMPUTADOR,2013
1.78,SISTEMA,2013
6.77,BENNER,2013
16.17,NAO LIGA,2013
4.79,COMPUTADOR,2013
5.73,COMPUTADOR,2013
2.84,SIHOSP,2013
11.2,COMPUTADOR,2013
1.17,BENNER,2013
21.07,COMPUTADOR,2013
1.21,COMPUTADOR,2013
8.22,IMPRESSORA,2013
2.82,BENNER,2013
1.01,SISTEMA,2013
2.12,COMPUTADOR,2013
10.87,SISTEMA,2013
4.9,SIHOSP,2013
1.77,SISTEMA,2013
5.01,COMPUTADOR,2013
2.99,NAO LIGA,2013
17.82,SISTEMA,2013
3.91,COMPUTADOR,2013
2.88,SISTEMA,2013
4.81,SIHOSP,2013
4.8,TECLADO,2013
4.8,SIHOSP,2013
4.76,SIHOSP,2013
4.99,SIHOSP,2013
5.06,SISTEMA,2013
1.93,SISTEMA,2013
5.74,IMPRESSORA,2013
4.03,ERRO,2013
23.77,SISTEMA,2013
7.81,SISTEMA,2013
2.98,COMPUTADOR,2013
15.02,SIHOSP,2013
2.72,BENNER,2013
2.93,COMPUTADOR,2013
32.86,SISTEMA,2013
2.93,BENNER,2013
3.2,IMPRESSORA,2013
3,COMPUTADOR,2013
2.81,ERRO,2013
11.13,SISTEMA,2013
11.17,ERRO,2013
11.06,ERRO,2013
3.99,SIHOSP,2013
5.12,SISTEMA,2013
12.7,SIHOSP,2013
1.18,SIHOSP,2013
12.14,SIHOSP,2013
2.86,SISTEMA,2013
2.29,SIHOSP,2013
64.04,IMPRESSORA,2013
1.75,BENNER,2013
2.02,NAO LIGA,2013
15.06,SISTEMA,2013
1.68,BENNER,2013
1.69,BENNER,2013
1.03,LASER,2013
29.04,SIHOSP,2013
1.06,BENNER,2013
2.01,SISTEMA,2013
6.03,SIHOSP,2013
3.23,COMPUTADOR,2013
10,SISTEMA,2013
19.72,SIHOSP,2013
3.87,SISTEMA,2013
4.64,SIHOSP,2013
3.01,ERRO,2013
3.19,ERRO,2013
19.12,SISTEMA,2013
19.1,SISTEMA,2013
2.98,SISTEMA,2013
6.98,IMPRESSORA,2013
4.15,SIHOSP,2013
2.88,BENNER,2013
1.1,SISTEMA,2013
4.06,BENNER,2013
4.03,SIHOSP,2013
4.03,SIHOSP,2013
2.69,BENNER,2013
6.12,SISTEMA,2013
1.95,BENNER,2013
21.95,NAO LIGA,2013
1.35,SISTEMA,2013
1,SIHOSP,2013
5.95,SISTEMA,2013
1,SIHOSP,2013
12.94,SISTEMA,2013
4.18,IMPRESSORA,2013
4.18,SIHOSP,2013
6.1,SIHOSP,2013
1.01,BENNER,2013
4.95,SISTEMA,2013
2.15,SIHOSP,2013
8.2,COMPUTADOR,2013
1.14,BENNER,2013
6.01,SISTEMA,2013
7.75,SISTEMA,2013
15.75,BENNER,2013
1.26,ERRO,2013
84.19,IMPRESSORA,2013
6.64,COMPUTADOR,2013
4.09,ERRO,2013
1.78,SISTEMA,2013
1,SIHOSP,2013
7.95,SISTEMA,2013
1.08,ERRO,2013
4.17,TECLADO,2013
4.09,SISTEMA,2013
3.94,SIHOSP,2013
16.13,COMPUTADOR,2013
5.09,ERRO,2013
1.01,BENNER,2013
35.33,IMPRESSORA,2013
6.18,NAO LIGA,2013
4.92,IMPRESSORA,2013
5.25,SIHOSP,2013
5.25,BENNER,2013
13.86,TECLADO,2013
1.84,IMPRESSORA,2013
1.07,SISTEMA,2013
6.92,SIHOSP,2013
21.04,IMPRESSORA,2013
1.87,SIHOSP,2013
1.86,BENNER,2013
6.08,ERRO,2013
2.94,BENNER,2013
21.7,SISTEMA,2013
21.7,SISTEMA,2013
35.84,IMPRESSORA,2013
1.13,NAO LIGA,2013
1.12,SISTEMA,2013
1.87,BENNER,2013
63.81,IMPRESSORA,2013
4.84,TECLADO,2013
3.3,IMPRESSORA,2013
18.31,IMPRESSORA,2013
19.19,SISTEMA,2013
2.98,IMPRESSORA,2013
6.11,SIHOSP,2013
1.77,SISTEMA,2013
4.3,IMPRESSORA,2013
4.31,SISTEMA,2013
5.93,IMPRESSORA,2013
5.86,BENNER,2013
4.11,BENNER,2013
2.65,BENNER,2013
4.75,SISTEMA,2013
2.63,BENNER,2013
2.63,SISTEMA,2013
2.63,SISTEMA,2013
2.63,SIHOSP,2013
1.68,BENNER,2013
4,SIHOSP,2013
3.96,SISTEMA,2013
3.96,SISTEMA,2013
1.99,LASER,2013
91.1,IMPRESSORA,2013
3.22,SISTEMA,2013
3.97,SISTEMA,2013
1.84,SISTEMA,2013
2.78,IMPRESSORA,2013
2.78,IMPRESSORA,2013
8.91,SIHOSP,2013
7.84,ERRO,2013
7.84,SISTEMA,2013
1.89,IMPRESSORA,2013
2.02,SIHOSP,2013
41.8,SISTEMA,2013
5.76,NAO LIGA,2013
1.14,NAO LIGA,2013
2.23,SIHOSP,2013
2.23,SIHOSP,2013
2.89,SISTEMA,2013
2.85,SISTEMA,2013
2.65,ERRO,2013
3.32,SISTEMA,2013
1.31,SISTEMA,2013
1.24,SIHOSP,2013
5.98,LASER,2013
2,SISTEMA,2013
2,NAO LIGA,2013
72.91,ERRO,2013
1.15,COMPUTADOR,2013
1.79,SISTEMA,2013
2.78,ERRO,2013
1.29,IMPRESSORA,2013
1.11,BENNER,2013
5.05,TECLADO,2013
7.97,BENNER,2013
4.2,IMPRESSORA,2013
6.93,SISTEMA,2013
2.74,BENNER,2013
2.69,BENNER,2013
8.96,IMPRESSORA,2013
1.02,ERRO,2013
2.69,SISTEMA,2013
13.08,SISTEMA,2013
13.09,SIHOSP,2013
13.09,NAO LIGA,2013
2.02,COMPUTADOR,2013
6.42,SIHOSP,2013
5.89,BENNER,2013
1.19,SISTEMA,2013
1.15,BENNER,2013
3.09,COMPUTADOR,2013
1.08,TECLADO,2013
7.05,TECLADO,2013
2.88,SIHOSP,2013
2.89,SISTEMA,2013
4.06,COMPUTADOR,2013
2.75,ERRO,2013
47.73,SIHOSP,2013
2.69,SIHOSP,2013
6.28,SISTEMA,2013
5.98,SISTEMA,2013
13.01,IMPRESSORA,2013
2.61,SISTEMA,2013
5.98,COMPUTADOR,2013
5.93,COMPUTADOR,2013
1.71,SISTEMA,2013
6.95,ERRO,2013
6.1,IMPRESSORA,2013
5.33,COMPUTADOR,2013
5.94,BENNER,2013
5.89,TECLADO,2013
4.39,SIHOSP,2013
5.56,BENNER,2013
1.17,TECLADO,2013
1.02,SIHOSP,2013
7.18,SISTEMA,2013
1.54,SISTEMA,2013
14.65,SIHOSP,2013
1.96,SIHOSP,2013
13.83,BENNER,2013
28.85,SISTEMA,2013
19,ERRO,2013
4.17,SIHOSP,2013
2.34,COMPUTADOR,2013
1.94,IMPRESSORA,2013
2.18,COMPUTADOR,2013
1.89,SISTEMA,2013
59,IMPRESSORA,2013
56.69,SIHOSP,2013
4.17,SIHOSP,2013
3.81,IMPRESSORA,2013
18.72,IMPRESSORA,2013
1.56,IMPRESSORA,2013
13.79,TECLADO,2013
2.04,SISTEMA,2013
14.77,SIHOSP,2013
27.86,IMPRESSORA,2013
6.07,COMPUTADOR,2013
10.11,ERRO,2013
7,NAO LIGA,2013
1.27,ERRO,2013
1.19,ERRO,2013
6.03,COMPUTADOR,2013
4.14,ERRO,2013
4.13,ERRO,2013
7.17,SIHOSP,2013
4.9,SISTEMA,2013
1.03,SISTEMA,2013
2.03,SIHOSP,2013
2.09,TECLADO,2013
6.03,BENNER,2013
2.84,SISTEMA,2013
3.94,COMPUTADOR,2013
2.96,BENNER,2013
3.88,SISTEMA,2013
4.92,COMPUTADOR,2013
2.78,ERRO,2013
8.04,MOUSE,2013
88.15,IMPRESSORA,2013
3.93,BENNER,2013
1.81,COMPUTADOR,2013
7.71,NAO LIGA,2013
7.7,NAO LIGA,2013
5.83,COMPUTADOR,2013
49.95,SIHOSP,2013
4.94,SISTEMA,2013
3.03,TECLADO,2013
2.21,COMPUTADOR,2013
2.21,SISTEMA,2013
39.95,SISTEMA,2013
1.92,BENNER,2013
29.89,SIHOSP,2013
1.18,BENNER,2013
3,SISTEMA,2013
1.13,BENNER,2013
27.69,BENNER,2013
1.69,SISTEMA,2013
3.05,SIHOSP,2013
2.65,NAO LIGA,2013
4.96,SISTEMA,2013
5.99,TECLADO,2013
1.01,BENNER,2013
1.77,COMPUTADOR,2013
38.86,SISTEMA,2013
6.01,SIHOSP,2013
9.67,SISTEMA,2013
9.67,SISTEMA,2013
1.96,SISTEMA,2013
13.82,SISTEMA,2013
3.22,IMPRESSORA,2013
13.16,COMPUTADOR,2013
35.4,SIHOSP,2013
13.02,TECLADO,2013
2.86,BENNER,2013
2.84,BENNER,2013
3.71,ERRO,2013
12.7,SISTEMA,2013
4.15,ERRO,2013
2.18,SISTEMA,2013
1.14,BENNER,2013
8.21,NAO LIGA,2013
9.22,ERRO,2013
8.09,IMPRESSORA,2013
8.03,IMPRESSORA,2013
8.03,IMPRESSORA,2013
5.08,SISTEMA,2013
31.5,SISTEMA,2013
1.91,SIHOSP,2013
8.19,SISTEMA,2013
88.13,SISTEMA,2013
23.26,SISTEMA,2013
4.95,SISTEMA,2013
6.83,SISTEMA,2013
3.85,ERRO,2013
6.01,IMPRESSORA,2013
3.91,SIHOSP,2013
1.88,ERRO,2013
1.87,ERRO,2013
1.76,SIHOSP,2013
4.06,SIHOSP,2013
93.75,COMPUTADOR,2013
22.98,SIHOSP,2013
13.98,IMPRESSORA,2013
2.13,COMPUTADOR,2013
35.26,SISTEMA,2013
5.97,SISTEMA,2013
68.95,SIHOSP,2013
5.24,ERRO,2013
15.52,SISTEMA,2013
6.03,SIHOSP,2013
1.96,ERRO,2013
86.76,COMPUTADOR,2013
2.94,SIHOSP,2013
6,SIHOSP,2013
10.97,SIHOSP,2013
19.25,BENNER,2013
1.21,MOUSE,2013
1.2,SISTEMA,2013
11.93,COMPUTADOR,2013
11.81,ERRO,2013
3.92,SIHOSP,2013
11.69,COMPUTADOR,2013
5.02,SISTEMA,2013
2.98,BENNER,2013
2.73,SISTEMA,2013
6.62,SISTEMA,2013
9.07,COMPUTADOR,2013
5.83,ERRO,2013
10.11,SISTEMA,2013
8.75,NAO LIGA,2013
6.94,ERRO,2013
1.27,SIHOSP,2013
2.04,MOUSE,2013
8.99,COMPUTADOR,2013
80.16,IMPRESSORA,2013
8.13,SISTEMA,2013
1.06,SIHOSP,2013
1.8,SISTEMA,2013
1.09,SISTEMA,2013
4.94,SISTEMA,2013
4.57,SIHOSP,2013
7.61,ERRO,2013
6.06,NAO LIGA,2013
3.89,SIHOSP,2013
5.05,SIHOSP,2013
92.01,SIHOSP,2013
92.02,SISTEMA,2013
4.75,SISTEMA,2013
6.74,COMPUTADOR,2013
3.84,COMPUTADOR,2013
3.95,SIHOSP,2013
4.73,SIHOSP,2013
2.82,ERRO,2013
57.94,SIHOSP,2013
37.77,SISTEMA,2013
67.77,BENNER,2013
67.77,SISTEMA,2013
2.74,NAO LIGA,2013
2.76,ERRO,2013
2.01,ERRO,2013
2.01,ERRO,2013
8.93,ERRO,2013
1.05,COMPUTADOR,2013
64.31,IMPRESSORA,2013
7.17,COMPUTADOR,2013
3.9,SIHOSP,2013
3.69,BENNER,2013
6.12,SIHOSP,2013
13.31,LASER,2013
13.25,NAO LIGA,2013
25.7,SIHOSP,2013
9.54,COMPUTADOR,2013
12.86,IMPRESSORA,2013
2.91,SISTEMA,2013
3.92,IMPRESSORA,2013
6.93,SISTEMA,2013
5.9,SIHOSP,2013
4.62,BENNER,2013
6.6,SISTEMA,2013
4.87,SIHOSP,2013
17.97,BENNER,2013
4.15,ERRO,2013
5.3,BENNER,2013
9.05,IMPRESSORA,2013
55.72,IMPRESSORA,2013
1.7,SISTEMA,2013
1.69,SISTEMA,2013
1.6,BENNER,2013
1.17,BENNER,2013
2.06,ERRO,2013
4.86,SISTEMA,2013
1.81,SIHOSP,2013
9.08,ERRO,2013
1.04,ERRO,2013
78.03,SIHOSP,2013
1.03,IMPRESSORA,2013
15.04,SISTEMA,2013
91.08,BENNER,2013
4.23,COMPUTADOR,2013
4.22,COMPUTADOR,2013
2.9,ERRO,2013
50.1,ERRO,2013
3.23,BENNER,2013
2.15,SISTEMA,2013
9.91,SISTEMA,2013
50.03,COMPUTADOR,2013
10.17,SISTEMA,2013
2.79,SISTEMA,2013
41.88,IMPRESSORA,2013
2.07,ERRO,2013
1.24,IMPRESSORA,2013
41.96,IMPRESSORA,2013
5.92,ERRO,2013
15.06,BENNER,2013
3.97,SISTEMA,2013
7.21,IMPRESSORA,2013
11.21,SISTEMA,2013
2.68,BENNER,2013
6.7,ERRO,2013
9.99,TECLADO,2013
21.39,BENNER,2013
3.8,SISTEMA,2014
3.86,SISTEMA,2014
7.8,ERRO,2013
6.04,SIHOSP,2013
4.21,SISTEMA,2013
54,COMPUTADOR,2013
5.25,IMPRESSORA,2013
4.1,SIHOSP,2014
9.78,SISTEMA,2014
2.84,SIHOSP,2014
27.02,SIHOSP,2014
1.02,SISTEMA,2014
8.02,SISTEMA,2014
4.75,BENNER,2014
5.74,ERRO,2014
20.86,IMPRESSORA,2014
6.67,IMPRESSORA,2014
2.95,SISTEMA,2014
7.2,SISTEMA,2014
3.17,ERRO,2014
1.49,ERRO,2014
13.86,SISTEMA,2014
2.9,SISTEMA,2014
43.73,BENNER,2014
1.08,SIHOSP,2014
15.97,IMPRESSORA,2014
3.24,ERRO,2014
2.68,SISTEMA,2014
17.03,SISTEMA,2014
21.85,ERRO,2014
11.17,SISTEMA,2014
6.66,NAO LIGA,2014
6.64,NAO LIGA,2014
18.42,BENNER,2014
5.28,SIHOSP,2014
4.66,SISTEMA,2014
38.72,ERRO,2014
5.88,SISTEMA,2014
5.14,SIHOSP,2014
1.51,SISTEMA,2014
29.23,SIHOSP,2014
4.09,ERRO,2014
4.05,SIHOSP,2014
14.03,SIHOSP,2014
1.27,COMPUTADOR,2014
5.18,TECLADO,2014
3.76,MOUSE,2014
4.07,BENNER,2014
3.75,SIHOSP,2014
3.09,BENNER,2014
12.01,BENNER,2014
12.84,IMPRESSORA,2014
5.93,COMPUTADOR,2014
1.71,SISTEMA,2014
30.89,SIHOSP,2014
1.86,BENNER,2014
4.23,SISTEMA,2014
1.14,SISTEMA,2014
2.04,SIHOSP,2014
6.06,BENNER,2014
6.06,COMPUTADOR,2014
43.03,BENNER,2014
1.99,SIHOSP,2014
1.94,ERRO,2014
6.16,SISTEMA,2014
4.04,ERRO,2014
1.19,SISTEMA,2014
27.11,SISTEMA,2014
4.98,SISTEMA,2014
1.12,SISTEMA,2014
48.1,IMPRESSORA,2014
21.86,SISTEMA,2014
1.7,BENNER,2014
1.71,COMPUTADOR,2014
28.86,SIHOSP,2014
5.95,IMPRESSORA,2014
4.72,BENNER,2014
28.24,ERRO,2014
55.92,SISTEMA,2014
20.27,BENNER,2014
3.81,BENNER,2014
3.69,COMPUTADOR,2014
4.7,SIHOSP,2014
1.08,ERRO,2014
1.03,SIHOSP,2014
1.07,IMPRESSORA,2014
10.03,SISTEMA,2014
14.15,ERRO,2014
5.87,SISTEMA,2014
54.17,SISTEMA,2014
2.24,ERRO,2014
13.01,IMPRESSORA,2014
4.9,IMPRESSORA,2014
4.9,IMPRESSORA,2014
4.9,SIHOSP,2014
56.75,SIHOSP,2014
3.98,COMPUTADOR,2014
29.99,ERRO,2014
15.03,SIHOSP,2014
7.99,COMPUTADOR,2014
9.04,COMPUTADOR,2014
31.79,SISTEMA,2014
3.12,ERRO,2014
2.82,SISTEMA,2014
7.02,SISTEMA,2014
3,SISTEMA,2014
1.64,BENNER,2014
4.69,BENNER,2014
4.66,SISTEMA,2014
3.92,TECLADO,2014
9.74,IMPRESSORA,2014
24.92,SISTEMA,2014
5.77,COMPUTADOR,2014
5.04,COMPUTADOR,2014
1.93,BENNER,2014
1.88,SISTEMA,2014
1.84,BENNER,2014
2.01,SIHOSP,2014
2.01,SISTEMA,2014
5.25,ERRO,2014
2.06,BENNER,2014
4.12,SIHOSP,2014
14.11,IMPRESSORA,2014
11.86,IMPRESSORA,2014
2.21,IMPRESSORA,2014
1.96,SIHOSP,2014
4.88,NAO LIGA,2014
2.14,SISTEMA,2014
3.23,SIHOSP,2014
6.82,ERRO,2014
1.33,ERRO,2014
3.63,SIHOSP,2014
3.23,ERRO,2014
20.92,ERRO,2014
1.96,ERRO,2014
7.89,IMPRESSORA,2014
20.23,SIHOSP,2014
5.06,COMPUTADOR,2014
3.15,ERRO,2014
3.13,ERRO,2014
25.89,ERRO,2014
2.82,ERRO,2014
5.82,SISTEMA,2014
4.82,COMPUTADOR,2014
3.8,COMPUTADOR,2014
3.96,SIHOSP,2014
9.04,SISTEMA,2014
8.03,IMPRESSORA,2014
10.03,COMPUTADOR,2014
1.74,BENNER,2014
1.01,ERRO,2014
6.95,IMPRESSORA,2014
7.03,MOUSE,2014
6.98,SISTEMA,2014
3.33,SISTEMA,2014
2.98,COMPUTADOR,2014
5.89,SISTEMA,2014
1.98,IMPRESSORA,2014
2.05,BENNER,2014
1.02,ERRO,2014
2.03,ERRO,2014
5.98,BENNER,2014
1.81,BENNER,2014
4.06,SISTEMA,2014
27.13,SIHOSP,2014
1.31,SISTEMA,2014
1.22,BENNER,2014
1.13,BENNER,2014
4.69,SISTEMA,2014
3.77,BENNER,2014
3.85,SISTEMA,2014
3.76,COMPUTADOR,2014
40.89,SIHOSP,2014
40.88,SIHOSP,2014
40.88,SISTEMA,2014
40.88,SISTEMA,2014
13.95,ERRO,2014
1.09,SISTEMA,2014
1.99,SIHOSP,2014
34.05,SISTEMA,2014
2.79,BENNER,2014
1.71,SISTEMA,2014
2.97,SISTEMA,2014
24.23,SIHOSP,2014
42,SIHOSP,2014
5.81,NAO LIGA,2014
6.36,SIHOSP,2014
6,BENNER,2014
8.81,SISTEMA,2014
45.15,SISTEMA,2014
5.9,BENNER,2014
19.87,SIHOSP,2014
6.05,SIHOSP,2014
6.13,SISTEMA,2014
14.13,ERRO,2014
4.99,ERRO,2014
5.05,SISTEMA,2014
5.79,BENNER,2014
19.71,MOUSE,2014
5.05,BENNER,2014
6.97,SISTEMA,2014
26.87,SISTEMA,2014
28.12,ERRO,2014
54.05,SISTEMA,2014
34.97,SIHOSP,2014
3.97,SISTEMA,2014
1.82,TECLADO,2014
38.12,SISTEMA,2014
15.96,COMPUTADOR,2014
3.03,ERRO,2014
87.24,SISTEMA,2014
37.89,SISTEMA,2014
29.73,SISTEMA,2014
76.69,BENNER,2014
83.5,SISTEMA,2014
1.31,MOUSE,2014
90.1,COMPUTADOR,2014
92.1,COMPUTADOR,2014
2.25,SIHOSP,2014
91.93,COMPUTADOR,2014
28.1,SISTEMA,2014
13.76,TECLADO,2014
13.07,IMPRESSORA,2014
1.16,BENNER,2014
25.96,SISTEMA,2014
25.96,SISTEMA,2014
2.03,BENNER,2014
1.24,ERRO,2014
13.01,NAO LIGA,2014
4.99,SIHOSP,2014
11.78,SIHOSP,2014
64.8,SISTEMA,2014
43.34,SISTEMA,2014
14.04,SISTEMA,2014
7.76,SISTEMA,2014
8.06,COMPUTADOR,2014
7.83,SIHOSP,2014
6.98,BENNER,2014
1.32,SIHOSP,2014
11.94,SISTEMA,2014
4.7,IMPRESSORA,2014
5.68,IMPRESSORA,2014
4.08,IMPRESSORA,2014
3.78,ERRO,2014
6.99,SIHOSP,2014
1.4,SISTEMA,2014
4.96,ERRO,2014
5.09,SISTEMA,2014
88.96,ERRO,2014
4.75,ERRO,2014
18.72,SISTEMA,2014
88.94,ERRO,2014
6.72,SISTEMA,2014
20.79,SISTEMA,2014
1.06,SIHOSP,2014
5.92,BENNER,2014
6.02,BENNER,2014
1.96,SIHOSP,2014
1.09,NAO LIGA,2014
44.01,SISTEMA,2014
6.9,SIHOSP,2014
2.94,COMPUTADOR,2014
4.03,BENNER,2014
1.79,COMPUTADOR,2014
78.89,COMPUTADOR,2014
7.81,BENNER,2014
20.96,SIHOSP,2014
3.21,ERRO,2014
3.87,SISTEMA,2014
1.87,COMPUTADOR,2014
20.98,COMPUTADOR,2014
4.94,SIHOSP,2014
6.44,COMPUTADOR,2014
29.79,IMPRESSORA,2014
6.75,SISTEMA,2014
1.35,SISTEMA,2014
8.25,SISTEMA,2014
1.12,IMPRESSORA,2014
10.22,ERRO,2014
1.22,TECLADO,2014
20.88,IMPRESSORA,2014
1.96,NAO LIGA,2014
7.25,IMPRESSORA,2014
3.99,ERRO,2014
